shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260206_001,PO_2026_02_001,PROD_GLASS_A1,2202,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_GLASS_RAW_01,2026-02-06,2026-02-15,,0,PENDING
ship_20260206_002,PO_2026_02_002,PROD_GLASS_C3,1770,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_ADHESIVE_02,2026-02-06,2026-02-22,,0,PENDING
ship_20260206_003,PO_2026_02_003,PROD_GLASS_A1,2083,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_ADHESIVE_02,2026-02-06,2026-02-14,,0,PENDING
ship_20260206_004,PO_2026_02_004,PROD_GLASS_B2,1762,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_ADHESIVE_01,2026-02-04,2026-02-18,2026-02-18,0,DELIVERED
ship_20260206_005,PO_2026_02_005,PROD_GLASS_A1,812,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_LOGISTICS_01,2026-02-06,2026-02-19,,0,PENDING
ship_20260206_006,PO_2026_02_006,PROD_GLASS_A1,1008,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_METAL_FRAME_02,2026-02-06,2026-03-01,,0,PENDING
ship_20260206_007,PO_2026_02_007,PROD_GLASS_C3,1929,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_PACKAGING_02,2026-01-30,2026-02-11,2026-02-14,3,DELIVERED
ship_20260206_008,PO_2026_02_008,PROD_GLASS_B2,1686,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_METAL_FRAME_01,2026-02-03,2026-02-14,2026-02-14,0,DELIVERED
ship_20260206_009,PO_2026_02_009,PROD_GLASS_C3,1660,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_LOGISTICS_01,2026-02-06,2026-02-15,,0,PENDING
ship_20260206_010,PO_2026_02_010,PROD_GLASS_C3,1353,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_ADHESIVE_02,2026-02-01,2026-02-14,2026-02-14,0,DELIVERED
