shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260322_001,PO_2026_03_001,PROD_GLASS_B2,1875,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_LOGISTICS_03,2026-03-22,2026-03-30,,0,PENDING
ship_20260322_002,PO_2026_03_002,PROD_GLASS_C3,1030,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_PACKAGING_02,2026-03-22,2026-04-05,,0,PENDING
ship_20260322_003,PO_2026_03_003,PROD_GLASS_B2,620,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_GLASS_RAW_02,2026-03-21,2026-03-30,,0,IN_TRANSIT
ship_20260322_004,PO_2026_03_004,PROD_GLASS_B2,795,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_LOGISTICS_02,2026-03-22,2026-03-31,,0,PENDING
ship_20260322_005,PO_2026_03_005,PROD_GLASS_A1,1153,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_METAL_FRAME_02,2026-03-18,2026-04-03,2026-04-03,0,DELIVERED
ship_20260322_006,PO_2026_03_006,PROD_GLASS_B2,656,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_LOGISTICS_01,2026-03-16,2026-03-29,2026-03-29,0,DELIVERED
ship_20260322_007,PO_2026_03_007,PROD_GLASS_B2,1655,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_LOGISTICS_03,2026-03-16,2026-03-27,2026-03-27,0,DELIVERED
ship_20260322_008,PO_2026_03_008,PROD_GLASS_A1,1350,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_GLASS_RAW_01,2026-03-15,2026-04-13,,0,IN_TRANSIT
ship_20260322_009,PO_2026_03_009,PROD_GLASS_B2,2079,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_LOGISTICS_01,2026-03-22,2026-04-12,,0,PENDING
ship_20260322_010,PO_2026_03_010,PROD_GLASS_B2,2131,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_PACKAGING_02,2026-03-22,2026-04-03,,0,PENDING
