quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260224_001,2026-02-24,PROD_GLASS_C3,BATCH_2026_02_24_001,197,BUBBLE,2.8
qual_20260224_002,2026-02-24,PROD_GLASS_A1,BATCH_2026_02_24_002,115,SURFACE_SCRATCH,1.19
qual_20260224_003,2026-02-24,PROD_GLASS_C3,BATCH_2026_02_24_003,180,DIMENSION_OFF,4.43
qual_20260224_004,2026-02-24,PROD_GLASS_B2,BATCH_2026_02_24_004,10,CRACK,0.11
qual_20260224_005,2026-02-24,PROD_GLASS_C3,BATCH_2026_02_24_005,6,CRACK,0.13
qual_20260224_006,2026-02-24,PROD_GLASS_C3,BATCH_2026_02_24_006,20,SURFACE_SCRATCH,0.46
qual_20260224_007,2026-02-24,PROD_GLASS_A1,BATCH_2026_02_24_007,35,SURFACE_SCRATCH,0.78
qual_20260224_008,2026-02-24,PROD_GLASS_C3,BATCH_2026_02_24_008,77,BUBBLE,0.99
qual_20260224_009,2026-02-24,PROD_GLASS_B2,BATCH_2026_02_24_009,57,SURFACE_SCRATCH,1.31
qual_20260224_010,2026-02-24,PROD_GLASS_B2,BATCH_2026_02_24_010,18,BUBBLE,0.38
qual_20260224_011,2026-02-24,PROD_GLASS_C3,BATCH_2026_02_24_011,34,DISCOLORATION,0.41
qual_20260224_012,2026-02-24,PROD_GLASS_B2,BATCH_2026_02_24_012,208,CRACK,2.21
