shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260321_001,PO_2026_03_001,PROD_GLASS_B2,826,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_METAL_FRAME_02,2026-03-20,2026-03-31,,0,IN_TRANSIT
ship_20260321_002,PO_2026_03_002,PROD_GLASS_B2,1002,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_METAL_FRAME_01,2026-03-15,2026-03-27,2026-03-27,0,DELIVERED
ship_20260321_003,PO_2026_03_003,PROD_GLASS_C3,1689,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_GLASS_RAW_02,2026-03-13,2026-03-30,2026-03-30,0,DELIVERED
ship_20260321_004,PO_2026_03_004,PROD_GLASS_C3,2484,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_PACKAGING_02,2026-03-13,2026-03-30,2026-03-30,0,DELIVERED
ship_20260321_005,PO_2026_03_005,PROD_GLASS_B2,1352,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_ADHESIVE_01,2026-03-16,2026-03-30,2026-03-30,0,DELIVERED
ship_20260321_006,PO_2026_03_006,PROD_GLASS_C3,2064,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_LOGISTICS_01,2026-03-15,2026-03-29,,0,IN_TRANSIT
ship_20260321_007,PO_2026_03_007,PROD_GLASS_C3,939,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_LOGISTICS_02,2026-03-13,2026-04-11,2026-04-11,0,DELIVERED
ship_20260321_008,PO_2026_03_008,PROD_GLASS_B2,1580,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_PACKAGING_01,2026-03-16,2026-03-29,2026-03-29,0,DELIVERED
ship_20260321_009,PO_2026_03_009,PROD_GLASS_B2,704,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_GLASS_RAW_01,2026-03-15,2026-03-26,2026-03-26,0,DELIVERED
ship_20260321_010,PO_2026_03_010,PROD_GLASS_A1,2430,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_METAL_FRAME_01,2026-03-15,2026-04-10,2026-04-10,0,DELIVERED
