production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260321_001,2026-03-21,PLANT_EU_01,PROD_GLASS_C3,6174,MACHINE_LINE_07,841.4,5659.93,28
prod_20260321_002,2026-03-21,PLANT_US_01,PROD_GLASS_B2,4822,MACHINE_LINE_06,871.7,4525.22,2
prod_20260321_003,2026-03-21,PLANT_APAC_01,PROD_GLASS_B2,4173,MACHINE_LINE_05,829.8,3772.43,14
prod_20260321_004,2026-03-21,PLANT_US_01,PROD_GLASS_A1,4403,MACHINE_LINE_05,839.5,4152.76,82
prod_20260321_005,2026-03-21,PLANT_EU_01,PROD_GLASS_A1,6060,MACHINE_LINE_05,852.7,5737.48,20
prod_20260321_006,2026-03-21,PLANT_EU_01,PROD_GLASS_C3,5454,MACHINE_LINE_04,836.7,4781.84,1
prod_20260321_007,2026-03-21,PLANT_EU_01,PROD_GLASS_C3,2878,MACHINE_LINE_02,856.4,2390.09,53
prod_20260321_008,2026-03-21,PLANT_US_01,PROD_GLASS_B2,6482,MACHINE_LINE_06,844.7,5839.0,12
prod_20260321_009,2026-03-21,PLANT_US_01,PROD_GLASS_A1,4246,MACHINE_LINE_03,859.5,3563.55,29
prod_20260321_010,2026-03-21,PLANT_US_01,PROD_GLASS_A1,3698,MACHINE_LINE_02,865.6,3146.27,14
prod_20260321_011,2026-03-21,PLANT_APAC_01,PROD_GLASS_C3,4563,MACHINE_LINE_03,854.0,4029.36,23
prod_20260321_012,2026-03-21,PLANT_US_01,PROD_GLASS_C3,5993,MACHINE_LINE_02,875.1,5398.77,23
