production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260319_001,2026-03-19,PLANT_APAC_01,PROD_GLASS_A1,4554,MACHINE_LINE_04,856.4,3984.8,50
prod_20260319_002,2026-03-19,PLANT_EU_01,PROD_GLASS_C3,6107,MACHINE_LINE_01,840.9,5690.98,1
prod_20260319_003,2026-03-19,PLANT_US_01,PROD_GLASS_B2,3380,MACHINE_LINE_05,860.9,3227.14,21
prod_20260319_004,2026-03-19,PLANT_APAC_01,PROD_GLASS_B2,4006,MACHINE_LINE_01,841.2,3534.69,22
prod_20260319_005,2026-03-19,PLANT_EU_01,PROD_GLASS_C3,5697,MACHINE_LINE_07,854.9,5124.87,16
prod_20260319_006,2026-03-19,PLANT_EU_01,PROD_GLASS_A1,4087,MACHINE_LINE_03,847.3,3576.78,8
prod_20260319_007,2026-03-19,PLANT_EU_01,PROD_GLASS_A1,6672,MACHINE_LINE_07,838.7,5738.87,15
prod_20260319_008,2026-03-19,PLANT_US_01,PROD_GLASS_C3,3486,MACHINE_LINE_05,834.4,2872.45,34
prod_20260319_009,2026-03-19,PLANT_EU_01,PROD_GLASS_B2,4515,MACHINE_LINE_01,855.1,3976.47,8
prod_20260319_010,2026-03-19,PLANT_US_01,PROD_GLASS_C3,6026,MACHINE_LINE_03,859.2,5528.12,7
prod_20260319_011,2026-03-19,PLANT_US_01,PROD_GLASS_A1,4871,MACHINE_LINE_02,836.4,4712.91,11
prod_20260319_012,2026-03-19,PLANT_APAC_01,PROD_GLASS_B2,5335,MACHINE_LINE_02,861.3,4576.01,24
