quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20251231_001,2025-12-31,PROD_GLASS_C3,BATCH_2025_12_31_001,289,SURFACE_SCRATCH,3.23
qual_20251231_002,2025-12-31,PROD_GLASS_B2,BATCH_2025_12_31_002,30,CRACK,0.31
qual_20251231_003,2025-12-31,PROD_GLASS_A1,BATCH_2025_12_31_003,191,DISCOLORATION,4.34
qual_20251231_004,2025-12-31,PROD_GLASS_A1,BATCH_2025_12_31_004,92,BUBBLE,1.48
qual_20251231_005,2025-12-31,PROD_GLASS_C3,BATCH_2025_12_31_005,85,OTHER,1.06
qual_20251231_006,2025-12-31,PROD_GLASS_B2,BATCH_2025_12_31_006,37,CRACK,0.52
qual_20251231_007,2025-12-31,PROD_GLASS_B2,BATCH_2025_12_31_007,85,SURFACE_SCRATCH,1.06
qual_20251231_008,2025-12-31,PROD_GLASS_B2,BATCH_2025_12_31_008,72,CRACK,0.87
qual_20251231_009,2025-12-31,PROD_GLASS_B2,BATCH_2025_12_31_009,167,CRACK,3.55
qual_20251231_010,2025-12-31,PROD_GLASS_C3,BATCH_2025_12_31_010,141,OTHER,2.68
qual_20251231_011,2025-12-31,PROD_GLASS_A1,BATCH_2025_12_31_011,18,DIMENSION_OFF,0.2
qual_20251231_012,2025-12-31,PROD_GLASS_C3,BATCH_2025_12_31_012,96,BUBBLE,0.99
