quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260117_001,2026-01-17,PROD_GLASS_A1,BATCH_2026_01_17_001,73,BUBBLE,1.19
qual_20260117_002,2026-01-17,PROD_GLASS_C3,BATCH_2026_01_17_002,113,OTHER,1.49
qual_20260117_003,2026-01-17,PROD_GLASS_A1,BATCH_2026_01_17_003,30,SURFACE_SCRATCH,0.58
qual_20260117_004,2026-01-17,PROD_GLASS_A1,BATCH_2026_01_17_004,47,DIMENSION_OFF,1.17
qual_20260117_005,2026-01-17,PROD_GLASS_B2,BATCH_2026_01_17_005,79,BUBBLE,1.11
qual_20260117_006,2026-01-17,PROD_GLASS_B2,BATCH_2026_01_17_006,119,DISCOLORATION,2.5
qual_20260117_007,2026-01-17,PROD_GLASS_A1,BATCH_2026_01_17_007,9,OTHER,0.19
qual_20260117_008,2026-01-17,PROD_GLASS_B2,BATCH_2026_01_17_008,52,BUBBLE,0.75
qual_20260117_009,2026-01-17,PROD_GLASS_B2,BATCH_2026_01_17_009,20,OTHER,0.27
qual_20260117_010,2026-01-17,PROD_GLASS_A1,BATCH_2026_01_17_010,7,DIMENSION_OFF,0.17
qual_20260117_011,2026-01-17,PROD_GLASS_C3,BATCH_2026_01_17_011,15,OTHER,0.18
qual_20260117_012,2026-01-17,PROD_GLASS_A1,BATCH_2026_01_17_012,103,CRACK,1.04
