inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260404_01,2026-04-04,PROD_GLASS_A1,WAREHOUSE_US_01,10146,12067,0,22213
inv_20260404_02,2026-04-04,PROD_GLASS_A1,WAREHOUSE_EU_01,12034,12067,0,24101
inv_20260404_03,2026-04-04,PROD_GLASS_A1,WAREHOUSE_APAC_01,7813,12067,1526,18354
inv_20260404_04,2026-04-04,PROD_GLASS_A1,WAREHOUSE_US_02,12981,12067,0,25048
inv_20260404_05,2026-04-04,PROD_GLASS_A1,WAREHOUSE_APAC_02,4800,12067,0,16867
inv_20260404_06,2026-04-04,PROD_GLASS_A1,WAREHOUSE_EU_02,14858,12067,0,26925
inv_20260404_07,2026-04-04,PROD_GLASS_B2,WAREHOUSE_US_01,14967,13680,6598,22049
inv_20260404_08,2026-04-04,PROD_GLASS_B2,WAREHOUSE_EU_01,8457,13680,0,22137
inv_20260404_09,2026-04-04,PROD_GLASS_B2,WAREHOUSE_APAC_01,10890,13680,0,24570
inv_20260404_10,2026-04-04,PROD_GLASS_B2,WAREHOUSE_US_02,7964,13680,0,21644
inv_20260404_11,2026-04-04,PROD_GLASS_B2,WAREHOUSE_APAC_02,4410,13680,0,18090
inv_20260404_12,2026-04-04,PROD_GLASS_B2,WAREHOUSE_EU_02,12290,13680,0,25970
inv_20260404_13,2026-04-04,PROD_GLASS_C3,WAREHOUSE_US_01,8586,31310,1692,38204
inv_20260404_14,2026-04-04,PROD_GLASS_C3,WAREHOUSE_EU_01,12670,31310,1711,42269
inv_20260404_15,2026-04-04,PROD_GLASS_C3,WAREHOUSE_APAC_01,10414,31310,0,41724
inv_20260404_16,2026-04-04,PROD_GLASS_C3,WAREHOUSE_US_02,4096,31310,0,35406
inv_20260404_17,2026-04-04,PROD_GLASS_C3,WAREHOUSE_APAC_02,9497,31310,0,40807
inv_20260404_18,2026-04-04,PROD_GLASS_C3,WAREHOUSE_EU_02,10388,31310,0,41698
