production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260104_001,2026-01-04,PLANT_US_01,PROD_GLASS_B2,4160,MACHINE_LINE_04,834.7,3722.72,22
prod_20260104_002,2026-01-04,PLANT_US_01,PROD_GLASS_C3,3298,MACHINE_LINE_03,854.4,2945.3,24
prod_20260104_003,2026-01-04,PLANT_EU_01,PROD_GLASS_B2,6915,MACHINE_LINE_02,863.7,6327.97,18
prod_20260104_004,2026-01-04,PLANT_EU_01,PROD_GLASS_B2,3616,MACHINE_LINE_02,855.3,3579.35,9
prod_20260104_005,2026-01-04,PLANT_APAC_01,PROD_GLASS_C3,4615,MACHINE_LINE_07,859.7,4634.67,23
prod_20260104_006,2026-01-04,PLANT_APAC_01,PROD_GLASS_C3,5960,MACHINE_LINE_06,858.5,5561.89,25
prod_20260104_007,2026-01-04,PLANT_APAC_01,PROD_GLASS_B2,5208,MACHINE_LINE_05,844.8,4631.48,22
prod_20260104_008,2026-01-04,PLANT_US_01,PROD_GLASS_A1,4802,MACHINE_LINE_03,852.4,4498.93,8
prod_20260104_009,2026-01-04,PLANT_US_01,PROD_GLASS_C3,3066,MACHINE_LINE_07,838.1,3001.38,0
prod_20260104_010,2026-01-04,PLANT_US_01,PROD_GLASS_C3,3697,MACHINE_LINE_05,832.4,3083.51,21
prod_20260104_011,2026-01-04,PLANT_US_01,PROD_GLASS_A1,4153,MACHINE_LINE_02,864.4,3576.58,24
prod_20260104_012,2026-01-04,PLANT_APAC_01,PROD_GLASS_C3,6198,MACHINE_LINE_07,855.7,5556.09,23
