inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260116_01,2026-01-16,PROD_GLASS_A1,WAREHOUSE_US_01,10422,13390,0,23812
inv_20260116_02,2026-01-16,PROD_GLASS_A1,WAREHOUSE_EU_01,6372,13390,1848,17914
inv_20260116_03,2026-01-16,PROD_GLASS_A1,WAREHOUSE_APAC_01,13118,13390,850,25658
inv_20260116_04,2026-01-16,PROD_GLASS_A1,WAREHOUSE_US_02,6143,13390,0,19533
inv_20260116_05,2026-01-16,PROD_GLASS_A1,WAREHOUSE_APAC_02,14313,13390,0,27703
inv_20260116_06,2026-01-16,PROD_GLASS_A1,WAREHOUSE_EU_02,13573,13390,0,26963
inv_20260116_07,2026-01-16,PROD_GLASS_B2,WAREHOUSE_US_01,10158,13080,0,23238
inv_20260116_08,2026-01-16,PROD_GLASS_B2,WAREHOUSE_EU_01,6533,13080,2677,16936
inv_20260116_09,2026-01-16,PROD_GLASS_B2,WAREHOUSE_APAC_01,8380,13080,0,21460
inv_20260116_10,2026-01-16,PROD_GLASS_B2,WAREHOUSE_US_02,7605,13080,0,20685
inv_20260116_11,2026-01-16,PROD_GLASS_B2,WAREHOUSE_APAC_02,7896,13080,0,20976
inv_20260116_12,2026-01-16,PROD_GLASS_B2,WAREHOUSE_EU_02,4247,13080,0,17327
inv_20260116_13,2026-01-16,PROD_GLASS_C3,WAREHOUSE_US_01,7908,32967,4157,36718
inv_20260116_14,2026-01-16,PROD_GLASS_C3,WAREHOUSE_EU_01,8291,32967,0,41258
inv_20260116_15,2026-01-16,PROD_GLASS_C3,WAREHOUSE_APAC_01,5525,32967,0,38492
inv_20260116_16,2026-01-16,PROD_GLASS_C3,WAREHOUSE_US_02,7787,32967,0,40754
inv_20260116_17,2026-01-16,PROD_GLASS_C3,WAREHOUSE_APAC_02,9975,32967,0,42942
inv_20260116_18,2026-01-16,PROD_GLASS_C3,WAREHOUSE_EU_02,11533,32967,0,44500
