shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260306_001,PO_2026_03_001,PROD_GLASS_C3,1811,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_PACKAGING_01,2026-02-27,2026-03-12,,0,IN_TRANSIT
ship_20260306_002,PO_2026_03_002,PROD_GLASS_A1,1097,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_GLASS_RAW_02,2026-02-26,2026-03-30,,0,IN_TRANSIT
ship_20260306_003,PO_2026_03_003,PROD_GLASS_C3,824,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_ADHESIVE_01,2026-03-06,2026-03-15,,0,PENDING
ship_20260306_004,PO_2026_03_004,PROD_GLASS_A1,593,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_LOGISTICS_03,2026-02-27,2026-03-15,,0,IN_TRANSIT
ship_20260306_005,PO_2026_03_005,PROD_GLASS_A1,2014,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_ADHESIVE_01,2026-03-06,2026-03-26,,0,PENDING
ship_20260306_006,PO_2026_03_006,PROD_GLASS_A1,1725,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_METAL_FRAME_02,2026-03-01,2026-03-16,2026-03-16,0,DELIVERED
ship_20260306_007,PO_2026_03_007,PROD_GLASS_A1,2017,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_ADHESIVE_01,2026-03-06,2026-03-13,,0,PENDING
ship_20260306_008,PO_2026_03_008,PROD_GLASS_A1,2082,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_METAL_FRAME_02,2026-03-03,2026-03-13,2026-03-13,0,DELIVERED
ship_20260306_009,PO_2026_03_009,PROD_GLASS_A1,2317,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_LOGISTICS_02,2026-02-26,2026-03-14,2026-03-14,0,DELIVERED
ship_20260306_010,PO_2026_03_010,PROD_GLASS_C3,1134,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_PACKAGING_02,2026-03-01,2026-03-12,2026-03-12,0,DELIVERED
