production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260330_001,2026-03-30,PLANT_EU_01,PROD_GLASS_A1,4906,MACHINE_LINE_07,846.5,4320.57,1
prod_20260330_002,2026-03-30,PLANT_APAC_01,PROD_GLASS_A1,4314,MACHINE_LINE_01,863.6,3909.57,31
prod_20260330_003,2026-03-30,PLANT_APAC_01,PROD_GLASS_B2,6279,MACHINE_LINE_07,864.6,5667.19,28
prod_20260330_004,2026-03-30,PLANT_US_01,PROD_GLASS_B2,6232,MACHINE_LINE_06,819.5,5783.33,13
prod_20260330_005,2026-03-30,PLANT_EU_01,PROD_GLASS_C3,3760,MACHINE_LINE_03,845.5,3190.83,11
prod_20260330_006,2026-03-30,PLANT_US_01,PROD_GLASS_A1,4753,MACHINE_LINE_01,825.9,4356.31,106
prod_20260330_007,2026-03-30,PLANT_EU_01,PROD_GLASS_A1,4015,MACHINE_LINE_07,851.3,3631.44,89
prod_20260330_008,2026-03-30,PLANT_US_01,PROD_GLASS_C3,6593,MACHINE_LINE_06,860.3,5949.23,12
prod_20260330_009,2026-03-30,PLANT_US_01,PROD_GLASS_C3,5801,MACHINE_LINE_06,857.7,5143.02,2
prod_20260330_010,2026-03-30,PLANT_APAC_01,PROD_GLASS_A1,5349,MACHINE_LINE_03,869.4,5027.22,14
prod_20260330_011,2026-03-30,PLANT_APAC_01,PROD_GLASS_C3,6646,MACHINE_LINE_05,813.3,6047.14,28
prod_20260330_012,2026-03-30,PLANT_US_01,PROD_GLASS_B2,5231,MACHINE_LINE_03,874.7,4475.26,3
