inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260111_01,2026-01-11,PROD_GLASS_A1,WAREHOUSE_US_01,10960,16511,0,27471
inv_20260111_02,2026-01-11,PROD_GLASS_A1,WAREHOUSE_EU_01,7900,16511,0,24411
inv_20260111_03,2026-01-11,PROD_GLASS_A1,WAREHOUSE_APAC_01,12074,16511,802,27783
inv_20260111_04,2026-01-11,PROD_GLASS_A1,WAREHOUSE_US_02,10018,16511,0,26529
inv_20260111_05,2026-01-11,PROD_GLASS_A1,WAREHOUSE_APAC_02,7950,16511,0,24461
inv_20260111_06,2026-01-11,PROD_GLASS_A1,WAREHOUSE_EU_02,10701,16511,0,27212
inv_20260111_07,2026-01-11,PROD_GLASS_B2,WAREHOUSE_US_01,14998,15233,2497,27734
inv_20260111_08,2026-01-11,PROD_GLASS_B2,WAREHOUSE_EU_01,7479,15233,638,22074
inv_20260111_09,2026-01-11,PROD_GLASS_B2,WAREHOUSE_APAC_01,9522,15233,0,24755
inv_20260111_10,2026-01-11,PROD_GLASS_B2,WAREHOUSE_US_02,12754,15233,0,27987
inv_20260111_11,2026-01-11,PROD_GLASS_B2,WAREHOUSE_APAC_02,9170,15233,0,24403
inv_20260111_12,2026-01-11,PROD_GLASS_B2,WAREHOUSE_EU_02,11656,15233,0,26889
inv_20260111_13,2026-01-11,PROD_GLASS_C3,WAREHOUSE_US_01,8318,18136,1317,25137
inv_20260111_14,2026-01-11,PROD_GLASS_C3,WAREHOUSE_EU_01,7908,18136,1490,24554
inv_20260111_15,2026-01-11,PROD_GLASS_C3,WAREHOUSE_APAC_01,10638,18136,0,28774
inv_20260111_16,2026-01-11,PROD_GLASS_C3,WAREHOUSE_US_02,8538,18136,0,26674
inv_20260111_17,2026-01-11,PROD_GLASS_C3,WAREHOUSE_APAC_02,7886,18136,0,26022
inv_20260111_18,2026-01-11,PROD_GLASS_C3,WAREHOUSE_EU_02,4874,18136,0,23010
