inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260207_01,2026-02-07,PROD_GLASS_A1,WAREHOUSE_US_01,6916,16861,0,23777
inv_20260207_02,2026-02-07,PROD_GLASS_A1,WAREHOUSE_EU_01,10185,16861,0,27046
inv_20260207_03,2026-02-07,PROD_GLASS_A1,WAREHOUSE_APAC_01,6865,16861,0,23726
inv_20260207_04,2026-02-07,PROD_GLASS_A1,WAREHOUSE_US_02,8680,16861,0,25541
inv_20260207_05,2026-02-07,PROD_GLASS_A1,WAREHOUSE_APAC_02,9685,16861,0,26546
inv_20260207_06,2026-02-07,PROD_GLASS_A1,WAREHOUSE_EU_02,5898,16861,0,22759
inv_20260207_07,2026-02-07,PROD_GLASS_B2,WAREHOUSE_US_01,12071,35714,0,47785
inv_20260207_08,2026-02-07,PROD_GLASS_B2,WAREHOUSE_EU_01,4909,35714,0,40623
inv_20260207_09,2026-02-07,PROD_GLASS_B2,WAREHOUSE_APAC_01,4381,35714,2121,37974
inv_20260207_10,2026-02-07,PROD_GLASS_B2,WAREHOUSE_US_02,6689,35714,0,42403
inv_20260207_11,2026-02-07,PROD_GLASS_B2,WAREHOUSE_APAC_02,10989,35714,0,46703
inv_20260207_12,2026-02-07,PROD_GLASS_B2,WAREHOUSE_EU_02,6391,35714,0,42105
inv_20260207_13,2026-02-07,PROD_GLASS_C3,WAREHOUSE_US_01,7792,11295,3295,15792
inv_20260207_14,2026-02-07,PROD_GLASS_C3,WAREHOUSE_EU_01,11154,11295,2021,20428
inv_20260207_15,2026-02-07,PROD_GLASS_C3,WAREHOUSE_APAC_01,8727,11295,0,20022
inv_20260207_16,2026-02-07,PROD_GLASS_C3,WAREHOUSE_US_02,7734,11295,0,19029
inv_20260207_17,2026-02-07,PROD_GLASS_C3,WAREHOUSE_APAC_02,5584,11295,0,16879
inv_20260207_18,2026-02-07,PROD_GLASS_C3,WAREHOUSE_EU_02,11294,11295,0,22589
