quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260131_001,2026-01-31,PROD_GLASS_A1,BATCH_2026_01_31_001,26,BUBBLE,0.49
qual_20260131_002,2026-01-31,PROD_GLASS_B2,BATCH_2026_01_31_002,105,DIMENSION_OFF,1.35
qual_20260131_003,2026-01-31,PROD_GLASS_C3,BATCH_2026_01_31_003,30,DIMENSION_OFF,0.43
qual_20260131_004,2026-01-31,PROD_GLASS_A1,BATCH_2026_01_31_004,60,OTHER,0.71
qual_20260131_005,2026-01-31,PROD_GLASS_B2,BATCH_2026_01_31_005,56,OTHER,1.33
qual_20260131_006,2026-01-31,PROD_GLASS_A1,BATCH_2026_01_31_006,26,SURFACE_SCRATCH,0.5
qual_20260131_007,2026-01-31,PROD_GLASS_C3,BATCH_2026_01_31_007,11,CRACK,0.28
qual_20260131_008,2026-01-31,PROD_GLASS_C3,BATCH_2026_01_31_008,169,OTHER,3.98
qual_20260131_009,2026-01-31,PROD_GLASS_B2,BATCH_2026_01_31_009,51,DIMENSION_OFF,0.6
qual_20260131_010,2026-01-31,PROD_GLASS_A1,BATCH_2026_01_31_010,66,SURFACE_SCRATCH,1.46
qual_20260131_011,2026-01-31,PROD_GLASS_C3,BATCH_2026_01_31_011,298,DIMENSION_OFF,4.09
qual_20260131_012,2026-01-31,PROD_GLASS_B2,BATCH_2026_01_31_012,303,BUBBLE,4.89
