production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260318_001,2026-03-18,PLANT_US_01,PROD_GLASS_B2,4521,MACHINE_LINE_04,854.9,4209.07,28
prod_20260318_002,2026-03-18,PLANT_EU_01,PROD_GLASS_A1,6735,MACHINE_LINE_06,837.7,5949.76,13
prod_20260318_003,2026-03-18,PLANT_US_01,PROD_GLASS_C3,4819,MACHINE_LINE_02,851.0,4379.31,5
prod_20260318_004,2026-03-18,PLANT_US_01,PROD_GLASS_A1,3219,MACHINE_LINE_06,872.2,3293.28,23
prod_20260318_005,2026-03-18,PLANT_US_01,PROD_GLASS_B2,6076,MACHINE_LINE_07,853.6,5602.15,27
prod_20260318_006,2026-03-18,PLANT_APAC_01,PROD_GLASS_B2,2246,MACHINE_LINE_06,866.6,2369.67,111
prod_20260318_007,2026-03-18,PLANT_APAC_01,PROD_GLASS_A1,6246,MACHINE_LINE_06,836.7,5789.56,13
prod_20260318_008,2026-03-18,PLANT_US_01,PROD_GLASS_A1,5210,MACHINE_LINE_07,845.6,4569.72,29
prod_20260318_009,2026-03-18,PLANT_EU_01,PROD_GLASS_B2,5690,MACHINE_LINE_04,852.8,5001.83,26
prod_20260318_010,2026-03-18,PLANT_EU_01,PROD_GLASS_C3,4768,MACHINE_LINE_04,839.5,4208.35,4
prod_20260318_011,2026-03-18,PLANT_APAC_01,PROD_GLASS_C3,3265,MACHINE_LINE_04,810.0,2699.79,22
prod_20260318_012,2026-03-18,PLANT_US_01,PROD_GLASS_B2,5597,MACHINE_LINE_05,853.9,4997.97,18
